FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,AIR_TIME,DISTANCE,CANCELLED
2025-09-27,AA,SFO,SEA,1600,25.0,15.0,121.0,679.0,0
2025-08-20,B6,JFK,MIA,800,13.0,3.0,171.0,1089.0,0
2025-08-09,AA,IAH,MIA,1400,24.0,13.0,159.0,964.0,0
2025-06-10,WN,IAH,MIA,1900,28.0,37.0,161.0,964.0,0
2025-09-12,AS,LAX,SEA,1700,9.0,11.0,154.0,954.0,0
2025-08-19,DL,EWR,SFO,1200,8.0,2.0,360.0,2565.0,0
2025-07-31,AS,LAX,JFK,1300,25.0,32.0,356.0,2475.0,0
2025-09-26,UA,DEN,LAX,1500,20.0,11.0,154.0,862.0,1
2025-02-13,F9,BOS,DCA,1000,12.0,10.0,88.0,399.0,0
2025-01-06,AA,EWR,SFO,900,14.0,12.0,357.0,2565.0,0
2025-01-13,AA,LAX,ORD,1100,17.0,4.0,265.0,1744.0,0
2025-08-13,AA,EWR,SFO,2200,69.0,74.0,371.0,2565.0,0
2025-10-02,AA,LAX,SEA,1600,25.0,21.0,160.0,954.0,0
2025-02-25,AS,ORD,DFW,700,4.0,2.0,138.0,802.0,0
2025-01-22,B6,JFK,ORD,700,17.0,25.0,129.0,740.0,0
2025-05-03,F9,SFO,SEA,700,5.0,-8.0,128.0,679.0,0
2025-10-16,F9,LAX,SFO,1900,35.0,33.0,80.0,337.0,0
2025-06-11,UA,DEN,LAX,700,3.0,4.0,146.0,862.0,0
2025-09-01,AS,SFO,ORD,1200,12.0,-10.0,275.0,1846.0,0
2025-12-21,AA,ATL,LGA,1500,28.0,26.0,134.0,762.0,0
2025-07-08,B6,JFK,MIA,1800,32.0,26.0,177.0,1089.0,0
2025-04-29,DL,SFO,ORD,900,5.0,22.0,278.0,1846.0,0
2025-01-12,F9,BOS,DCA,800,6.0,3.0,88.0,399.0,0
2025-10-27,AA,LAX,JFK,600,0.0,14.0,351.0,2475.0,0
2025-10-01,B6,DEN,LAX,600,-5.0,-14.0,147.0,862.0,0
2025-05-04,AS,DEN,LAX,700,8.0,15.0,138.0,862.0,0
2025-08-18,AA,SFO,ORD,1600,28.0,22.0,274.0,1846.0,0
2025-03-25,F9,LAX,ORD,600,-4.0,1.0,257.0,1744.0,0
2025-09-02,UA,LAX,SFO,1500,16.0,3.0,81.0,337.0,0
2025-06-08,B6,EWR,SFO,1800,34.0,21.0,367.0,2565.0,0
2025-03-15,F9,IAH,MIA,1300,13.0,4.0,156.0,964.0,0
2025-02-02,DL,LAX,ORD,2000,39.0,53.0,261.0,1744.0,0
2025-01-08,F9,LAX,SFO,1200,24.0,45.0,78.0,337.0,0
2025-10-27,F9,LAX,SEA,1200,15.0,7.0,160.0,954.0,0
2025-01-26,AA,LAX,JFK,700,1.0,2.0,347.0,2475.0,0
2025-07-01,B6,SEA,ANC,1500,27.0,22.0,216.0,1448.0,0
2025-02-14,DL,EWR,SFO,1700,29.0,23.0,367.0,2565.0,0
2025-09-08,UA,LAX,SEA,800,6.0,-1.0,151.0,954.0,0
2025-05-23,B6,DEN,LAX,1500,16.0,14.0,144.0,862.0,0
2025-10-19,F9,LAX,LAS,1100,32.0,11.0,63.0,236.0,0
2025-02-02,DL,SFO,ORD,2200,37.0,52.0,273.0,1846.0,0
2025-05-30,AS,ATL,MCO,600,-1.0,13.0,87.0,404.0,0
2025-05-28,DL,DEN,PHX,1000,3.0,-8.0,114.0,602.0,0
2025-06-14,B6,BOS,DCA,1100,39.0,45.0,83.0,399.0,0
2025-04-15,F9,LAX,SFO,1200,15.0,24.0,81.0,337.0,0
2025-04-03,WN,LAX,LAS,900,4.0,-1.0,65.0,236.0,0
2025-12-14,DL,SFO,SEA,900,5.0,7.0,122.0,679.0,0
2025-09-18,UA,SFO,SEA,1000,18.0,32.0,120.0,679.0,0
2025-06-16,WN,IAH,MIA,700,20.0,21.0,162.0,964.0,0
2025-10-31,B6,DEN,LAX,700,5.0,3.0,143.0,862.0,0
2025-01-26,WN,SFO,SEA,1900,23.0,22.0,122.0,679.0,0
2025-07-29,WN,IAH,MIA,1200,19.0,15.0,156.0,964.0,0
2025-09-06,AS,JFK,ORD,1700,17.0,12.0,122.0,740.0,0
2025-01-15,F9,ORD,DFW,1000,11.0,7.0,131.0,802.0,0
2025-09-16,B6,JFK,MIA,2000,33.0,40.0,172.0,1089.0,0
2025-09-17,UA,LAX,SEA,1800,14.0,9.0,156.0,954.0,0
2025-07-12,UA,EWR,SFO,2100,55.0,53.0,366.0,2565.0,0
2025-09-01,AA,LAX,SFO,1700,24.0,13.0,79.0,337.0,0
2025-12-12,UA,LAX,LAS,1600,34.0,41.0,62.0,236.0,0
2025-05-06,B6,LAX,ORD,1400,44.0,42.0,264.0,1744.0,0
2025-03-21,F9,SFO,SEA,1700,34.0,52.0,124.0,679.0,0
2025-05-30,AS,LAX,SEA,900,2.0,1.0,155.0,954.0,0
2025-12-13,F9,LAX,SFO,600,-3.0,1.0,76.0,337.0,0
2025-06-30,WN,DEN,PHX,1000,13.0,16.0,109.0,602.0,0
2025-12-05,AS,IAH,MIA,1700,22.0,6.0,153.0,964.0,0
2025-10-16,AS,LAX,SEA,600,2.0,22.0,159.0,954.0,0
2025-02-12,AA,SFO,SEA,1900,36.0,28.0,120.0,679.0,0
2025-09-06,B6,ORD,DFW,1300,30.0,20.0,131.0,802.0,0
2025-11-17,WN,EWR,SFO,1700,25.0,22.0,366.0,2565.0,0
2025-07-08,AS,DEN,PHX,1200,12.0,9.0,112.0,602.0,0
2025-04-22,UA,DEN,LAX,1800,29.0,26.0,139.0,862.0,0
2025-10-22,AA,ATL,MCO,2200,32.0,22.0,89.0,404.0,0
2025-01-21,F9,JFK,MIA,1800,33.0,32.0,173.0,1089.0,0
2025-11-10,AS,LAX,LAS,1900,15.0,-6.0,71.0,236.0,0
2025-01-30,DL,BOS,DCA,1800,23.0,30.0,85.0,399.0,0
2025-01-19,WN,SEA,ANC,1100,14.0,-4.0,219.0,1448.0,0
2025-07-08,AS,LAX,SFO,1000,8.0,-4.0,79.0,337.0,0
2025-01-26,B6,DEN,PHX,1400,20.0,24.0,111.0,602.0,0
2025-09-20,B6,LAX,JFK,800,19.0,33.0,354.0,2475.0,0
2025-06-23,AS,DEN,LAX,1100,13.0,28.0,143.0,862.0,0
2025-09-27,DL,SEA,ANC,700,9.0,3.0,217.0,1448.0,0
2025-10-13,WN,LAX,SEA,900,6.0,9.0,151.0,954.0,0
2025-10-16,UA,JFK,MIA,1600,17.0,9.0,175.0,1089.0,0
2025-02-10,DL,LAX,SEA,600,1.0,2.0,157.0,954.0,0
2025-11-06,F9,ATL,MCO,2000,46.0,36.0,87.0,404.0,0
2025-11-12,UA,EWR,SFO,600,-1.0,-0.0,368.0,2565.0,0
2025-07-05,UA,LAX,JFK,800,16.0,20.0,347.0,2475.0,0
2025-02-20,AA,JFK,MIA,2100,28.0,28.0,177.0,1089.0,0
2025-09-25,WN,IAH,MIA,1900,21.0,36.0,159.0,964.0,0
2025-09-11,AS,SFO,SEA,600,3.0,-12.0,121.0,679.0,0
2025-02-18,AA,LAX,SEA,1900,37.0,42.0,153.0,954.0,0
2025-10-21,B6,JFK,ORD,1800,37.0,37.0,127.0,740.0,0
2025-09-06,UA,ORD,DFW,1200,15.0,29.0,137.0,802.0,0
2025-01-17,F9,ATL,LGA,1900,39.0,38.0,128.0,762.0,0
2025-08-11,B6,SFO,SEA,1200,50.0,43.0,121.0,679.0,0
2025-11-06,AS,IAH,MIA,700,12.0,-1.0,156.0,964.0,0
2025-12-15,DL,ORD,DFW,800,11.0,4.0,141.0,802.0,0
2025-11-04,B6,SFO,SEA,900,14.0,12.0,128.0,679.0,0
2025-11-10,AS,IAH,MIA,1000,9.0,6.0,162.0,964.0,0
2025-02-23,AS,EWR,SFO,1700,16.0,10.0,364.0,2565.0,0
2025-01-10,UA,JFK,ORD,800,7.0,7.0,127.0,740.0,0
2025-03-18,WN,LAX,SFO,1700,55.0,62.0,79.0,337.0,0
2025-11-18,AA,ATL,MCO,1300,17.0,25.0,80.0,404.0,0
2025-11-11,AS,ORD,DFW,1400,11.0,14.0,131.0,802.0,0
2025-01-31,AA,LAX,SEA,1600,27.0,34.0,152.0,954.0,1
2025-12-19,AA,ATL,LGA,1700,36.0,25.0,134.0,762.0,0
2025-03-20,F9,BOS,DCA,1000,16.0,7.0,89.0,399.0,0
2025-06-26,WN,LAX,JFK,1600,33.0,13.0,357.0,2475.0,0
2025-08-11,AS,DEN,LAX,600,20.0,7.0,145.0,862.0,0
2025-02-15,F9,LAX,SEA,1700,32.0,34.0,158.0,954.0,0
2025-05-19,F9,DEN,LAX,1700,31.0,37.0,145.0,862.0,0
2025-04-13,WN,JFK,MIA,2100,29.0,11.0,171.0,1089.0,0
2025-05-11,UA,LAX,SFO,700,20.0,11.0,78.0,337.0,0
2025-05-04,DL,IAH,MIA,700,-3.0,10.0,162.0,964.0,0
2025-06-14,F9,LAX,SEA,2000,44.0,26.0,158.0,954.0,0
2025-08-19,WN,ATL,MCO,1000,4.0,2.0,91.0,404.0,0
2025-02-12,WN,LAX,LAS,1400,19.0,19.0,58.0,236.0,0
2025-09-21,F9,EWR,SFO,2100,65.0,75.0,361.0,2565.0,0
2025-02-12,AA,DEN,LAX,1600,19.0,18.0,143.0,862.0,0
2025-08-10,DL,SEA,ANC,900,13.0,3.0,214.0,1448.0,0
2025-03-13,AS,JFK,MIA,700,11.0,22.0,175.0,1089.0,0
2025-11-21,F9,JFK,ORD,1000,20.0,15.0,132.0,740.0,0
2025-04-28,UA,ATL,LGA,1600,23.0,13.0,137.0,762.0,0
2025-01-04,F9,SEA,ANC,2000,38.0,21.0,217.0,1448.0,0
2025-02-06,WN,BOS,DCA,600,-1.0,8.0,89.0,399.0,1
2025-05-23,WN,LAX,SFO,1100,6.0,9.0,80.0,337.0,0
2025-12-17,F9,ATL,LGA,1700,45.0,38.0,132.0,762.0,0
2025-04-17,AA,LAX,JFK,1900,26.0,19.0,350.0,2475.0,0
2025-07-02,B6,SFO,SEA,1800,43.0,39.0,124.0,679.0,0
2025-10-02,DL,SEA,ANC,1700,10.0,-9.0,217.0,1448.0,0
2025-03-26,AS,LAX,ORD,700,2.0,11.0,258.0,1744.0,0
2025-09-06,DL,SEA,ANC,1000,11.0,9.0,216.0,1448.0,0
2025-06-01,DL,JFK,ORD,1400,31.0,44.0,134.0,740.0,0
2025-11-22,AA,LAX,ORD,700,2.0,7.0,256.0,1744.0,0
2025-09-06,AA,SFO,ORD,1000,12.0,17.0,273.0,1846.0,0
2025-04-25,B6,ORD,DFW,800,7.0,6.0,142.0,802.0,0
2025-06-15,F9,DEN,LAX,900,19.0,14.0,143.0,862.0,0
2025-11-09,F9,ATL,MCO,1700,41.0,32.0,88.0,404.0,0
2025-05-16,AS,EWR,SFO,1600,19.0,11.0,362.0,2565.0,0
2025-07-16,UA,BOS,DCA,500,12.0,19.0,88.0,399.0,0
2025-11-09,AS,DEN,LAX,2000,24.0,17.0,145.0,862.0,0
2025-02-25,WN,ATL,MCO,1300,18.0,26.0,85.0,404.0,0
2025-11-04,WN,SFO,SEA,1500,11.0,6.0,114.0,679.0,0
2025-10-30,WN,JFK,MIA,1500,24.0,38.0,168.0,1089.0,0
2025-07-17,F9,LAX,SEA,600,-1.0,10.0,157.0,954.0,0
2025-03-27,AA,SFO,ORD,1900,44.0,64.0,268.0,1846.0,0
2025-02-21,F9,EWR,SFO,1600,84.0,71.0,365.0,2565.0,0
2025-10-05,WN,JFK,MIA,800,-1.0,4.0,174.0,1089.0,0
2025-05-18,AS,LAX,SEA,600,-4.0,13.0,155.0,954.0,0
2025-07-15,F9,ATL,LGA,2200,73.0,63.0,130.0,762.0,0
2025-02-02,B6,IAH,MIA,2000,36.0,47.0,160.0,964.0,0
2025-07-07,WN,BOS,DCA,1600,22.0,31.0,83.0,399.0,0
2025-01-26,UA,LAX,ORD,1300,16.0,1.0,254.0,1744.0,0
2025-07-15,DL,JFK,ORD,1400,14.0,15.0,134.0,740.0,0
2025-11-04,AA,ORD,DFW,1200,23.0,26.0,140.0,802.0,0
2025-12-23,AS,LAX,ORD,1800,18.0,17.0,261.0,1744.0,0
2025-11-05,B6,LAX,ORD,1700,29.0,21.0,262.0,1744.0,0
2025-08-02,DL,LAX,ORD,600,18.0,17.0,263.0,1744.0,0
2025-09-29,WN,IAH,MIA,900,3.0,7.0,159.0,964.0,0
2025-01-17,F9,DEN,LAX,1600,44.0,48.0,149.0,862.0,0
2025-09-07,B6,BOS,DCA,2200,38.0,30.0,93.0,399.0,0
2025-12-15,F9,SEA,ANC,1700,29.0,36.0,216.0,1448.0,0
2025-02-25,F9,IAH,MIA,1200,30.0,29.0,153.0,964.0,0
2025-04-13,DL,LAX,JFK,1700,20.0,17.0,347.0,2475.0,0
2025-12-29,AS,BOS,DCA,1600,18.0,4.0,82.0,399.0,0
2025-06-21,WN,LAX,JFK,1600,22.0,22.0,350.0,2475.0,0
2025-09-22,WN,JFK,ORD,2000,26.0,21.0,133.0,740.0,0
2025-10-28,B6,ATL,MCO,1500,19.0,25.0,85.0,404.0,0
2025-12-16,F9,SFO,ORD,1300,44.0,28.0,277.0,1846.0,0
2025-01-31,WN,LAX,SEA,1700,22.0,26.0,158.0,954.0,0
2025-05-11,AS,LAX,LAS,1900,15.0,28.0,59.0,236.0,0
2025-03-26,WN,SEA,ANC,1500,7.0,8.0,219.0,1448.0,0
2025-10-25,AS,SFO,SEA,500,21.0,17.0,120.0,679.0,0
2025-11-17,F9,SFO,SEA,600,21.0,27.0,122.0,679.0,0
2025-11-14,B6,EWR,SFO,1800,57.0,55.0,373.0,2565.0,0
2025-02-12,UA,LAX,SEA,1200,18.0,30.0,155.0,954.0,0
2025-09-02,F9,EWR,SFO,2200,48.0,43.0,360.0,2565.0,0
2025-07-08,WN,EWR,SFO,800,8.0,-15.0,362.0,2565.0,0
2025-09-22,AS,ATL,MCO,1600,11.0,25.0,89.0,404.0,0
2025-03-09,DL,LAX,SEA,1100,7.0,3.0,155.0,954.0,0
2025-02-17,WN,LAX,SEA,500,2.0,8.0,155.0,954.0,0
2025-05-10,AA,SFO,SEA,1000,27.0,31.0,119.0,679.0,0
2025-05-09,DL,ATL,MCO,800,0.0,-5.0,83.0,404.0,0
2025-10-16,B6,LAX,SEA,1300,21.0,12.0,154.0,954.0,0
2025-03-11,DL,JFK,ORD,1900,25.0,26.0,134.0,740.0,0
2025-12-17,B6,LAX,SEA,2200,33.0,28.0,154.0,954.0,0
2025-01-07,B6,ORD,DFW,1300,37.0,32.0,143.0,802.0,0
2025-07-29,AS,LAX,SFO,2000,23.0,24.0,81.0,337.0,0
2025-07-13,B6,DEN,PHX,1900,24.0,31.0,108.0,602.0,0
2025-05-13,DL,LAX,SFO,800,6.0,9.0,76.0,337.0,0
2025-02-10,DL,LAX,LAS,500,26.0,20.0,69.0,236.0,0
2025-01-30,B6,LAX,LAS,1800,28.0,30.0,63.0,236.0,0
2025-04-11,UA,SEA,ANC,1400,13.0,24.0,218.0,1448.0,0
2025-05-27,AA,LAX,SFO,1700,20.0,15.0,74.0,337.0,0
2025-03-11,AS,JFK,MIA,1500,24.0,2.0,173.0,1089.0,0
2025-10-25,WN,ATL,MCO,800,12.0,22.0,86.0,404.0,0
2025-12-22,UA,ORD,DFW,1200,38.0,31.0,143.0,802.0,0
2025-10-04,UA,DEN,PHX,1000,6.0,9.0,112.0,602.0,0
2025-10-29,B6,SEA,ANC,1600,61.0,40.0,217.0,1448.0,0
2025-05-11,WN,JFK,MIA,600,7.0,8.0,181.0,1089.0,0
2025-11-11,F9,SEA,ANC,1100,15.0,32.0,219.0,1448.0,0
2025-03-04,WN,SFO,SEA,800,8.0,5.0,124.0,679.0,0
2025-08-08,AS,IAH,MIA,1600,16.0,16.0,157.0,964.0,0
2025-07-18,AA,ORD,DFW,1200,27.0,35.0,135.0,802.0,0
2025-06-24,DL,DEN,LAX,1600,18.0,13.0,144.0,862.0,0
2025-10-31,WN,BOS,DCA,1700,19.0,13.0,89.0,399.0,0
2025-05-04,B6,SEA,ANC,1700,28.0,32.0,214.0,1448.0,0
2025-07-25,AA,BOS,DCA,2000,34.0,19.0,92.0,399.0,0
2025-06-18,F9,ORD,DFW,600,43.0,35.0,142.0,802.0,0
2025-07-17,AS,LAX,SFO,600,6.0,-10.0,78.0,337.0,0
2025-05-06,WN,JFK,ORD,800,6.0,2.0,125.0,740.0,0
2025-09-15,WN,LAX,LAS,1200,14.0,-1.0,68.0,236.0,0
2025-08-04,UA,EWR,SFO,1200,19.0,20.0,363.0,2565.0,0
2025-02-17,F9,LAX,ORD,1900,48.0,52.0,264.0,1744.0,0
2025-06-11,DL,LAX,ORD,2200,34.0,33.0,265.0,1744.0,0
2025-08-14,DL,LAX,ORD,1000,17.0,17.0,263.0,1744.0,0
2025-02-05,B6,ATL,LGA,2000,47.0,55.0,134.0,762.0,0
2025-01-29,DL,ATL,MCO,800,9.0,17.0,86.0,404.0,0
2025-07-18,WN,IAH,MIA,700,6.0,2.0,160.0,964.0,0
2025-02-28,UA,JFK,MIA,1600,27.0,41.0,176.0,1089.0,0
2025-07-28,AS,SFO,SEA,1000,15.0,18.0,119.0,679.0,0
2025-01-19,DL,LAX,SFO,1700,16.0,15.0,79.0,337.0,0
2025-11-08,UA,LAX,SFO,1900,21.0,6.0,84.0,337.0,0
2025-08-13,WN,SFO,ORD,1400,27.0,16.0,279.0,1846.0,0
2025-08-20,AA,EWR,SFO,1900,37.0,26.0,364.0,2565.0,0
2025-12-18,UA,ORD,DFW,900,14.0,28.0,137.0,802.0,0
2025-08-17,DL,EWR,SFO,600,10.0,9.0,368.0,2565.0,0
2025-02-24,DL,LAX,JFK,1300,8.0,-5.0,351.0,2475.0,0
2025-11-25,UA,LAX,JFK,2100,27.0,16.0,349.0,2475.0,0
2025-06-21,UA,BOS,DCA,1500,25.0,15.0,80.0,399.0,0
2025-09-02,DL,LAX,JFK,1600,18.0,12.0,355.0,2475.0,0
2025-11-23,WN,LAX,SFO,1900,22.0,18.0,70.0,337.0,0
2025-06-22,F9,JFK,MIA,1700,24.0,26.0,183.0,1089.0,0
2025-11-07,AS,EWR,SFO,1400,12.0,-19.0,365.0,2565.0,0
2025-12-14,AA,DEN,PHX,1800,45.0,45.0,108.0,602.0,0
2025-06-04,WN,LAX,JFK,1000,21.0,5.0,348.0,2475.0,0
2025-01-10,B6,BOS,DCA,1400,30.0,26.0,91.0,399.0,0
2025-09-29,F9,BOS,DCA,1900,37.0,45.0,86.0,399.0,0
2025-10-20,WN,SEA,ANC,1100,18.0,19.0,214.0,1448.0,0
2025-01-16,UA,EWR,SFO,1800,35.0,23.0,366.0,2565.0,0
2025-12-15,F9,LAX,ORD,1600,38.0,38.0,260.0,1744.0,0
2025-10-04,WN,IAH,MIA,900,19.0,12.0,155.0,964.0,0
2025-03-12,DL,SFO,SEA,1500,23.0,31.0,119.0,679.0,0
2025-09-22,UA,SEA,ANC,1100,9.0,13.0,217.0,1448.0,0
2025-09-09,WN,ATL,MCO,1000,10.0,13.0,88.0,404.0,1
2025-08-01,B6,SEA,ANC,1600,29.0,23.0,217.0,1448.0,0
2025-07-27,B6,ATL,LGA,700,8.0,7.0,144.0,762.0,0
2025-02-11,UA,ATL,LGA,1500,32.0,39.0,137.0,762.0,0
2025-12-09,B6,ATL,LGA,700,3.0,1.0,131.0,762.0,0
2025-04-19,F9,SEA,ANC,1200,7.0,9.0,217.0,1448.0,0
2025-04-16,B6,DEN,LAX,1700,34.0,46.0,143.0,862.0,0
2025-03-04,B6,LAX,SEA,1500,13.0,11.0,156.0,954.0,0
2025-03-15,B6,SEA,ANC,1000,49.0,36.0,216.0,1448.0,0
2025-01-22,WN,ORD,DFW,1100,10.0,8.0,142.0,802.0,0
2025-10-30,AS,SFO,SEA,800,3.0,3.0,124.0,679.0,0
2025-11-25,WN,ORD,DFW,1100,5.0,-12.0,143.0,802.0,0
2025-01-20,F9,IAH,MIA,1900,31.0,38.0,156.0,964.0,0
2025-03-08,AA,BOS,DCA,1800,48.0,42.0,80.0,399.0,0
2025-06-12,B6,BOS,DCA,600,-1.0,-6.0,86.0,399.0,0
2025-03-17,DL,JFK,ORD,700,5.0,2.0,133.0,740.0,0
2025-03-14,AA,SEA,ANC,500,3.0,-1.0,218.0,1448.0,0
2025-09-13,F9,SFO,ORD,1100,21.0,20.0,271.0,1846.0,0
2025-11-17,UA,DEN,PHX,1800,30.0,41.0,107.0,602.0,0
2025-04-28,B6,ATL,LGA,1400,26.0,24.0,132.0,762.0,0
2025-07-09,WN,LAX,ORD,800,9.0,-1.0,266.0,1744.0,0
2025-05-28,DL,LAX,ORD,1100,6.0,-9.0,251.0,1744.0,0
2025-05-17,DL,LAX,JFK,600,13.0,-4.0,354.0,2475.0,0
2025-01-21,DL,LAX,SEA,1000,4.0,-2.0,157.0,954.0,0
2025-09-16,WN,JFK,MIA,1000,14.0,9.0,173.0,1089.0,0
2025-12-05,AA,JFK,ORD,900,31.0,18.0,133.0,740.0,0
2025-10-05,F9,LAX,SEA,800,6.0,-6.0,159.0,954.0,0
2025-12-30,B6,JFK,MIA,800,14.0,22.0,177.0,1089.0,0
2025-10-27,UA,ATL,MCO,700,-1.0,-7.0,90.0,404.0,0
2025-05-15,WN,LAX,ORD,700,7.0,2.0,263.0,1744.0,0
2025-10-27,B6,SFO,ORD,2100,47.0,49.0,274.0,1846.0,0
2025-03-20,AS,SFO,ORD,1500,11.0,-6.0,275.0,1846.0,0
2025-05-26,DL,ORD,DFW,1500,19.0,-5.0,136.0,802.0,0
2025-09-15,DL,SFO,ORD,1100,11.0,17.0,279.0,1846.0,0
2025-04-16,AS,DEN,LAX,700,5.0,4.0,143.0,862.0,0
2025-10-04,F9,SFO,SEA,1200,19.0,-1.0,123.0,679.0,0
2025-03-09,DL,JFK,MIA,1000,13.0,28.0,176.0,1089.0,0
2025-02-26,UA,SFO,ORD,800,7.0,-6.0,282.0,1846.0,0
2025-10-02,UA,LAX,LAS,1700,20.0,14.0,67.0,236.0,0
2025-06-27,AA,DEN,PHX,800,13.0,12.0,104.0,602.0,0
2025-12-07,F9,LAX,ORD,1600,55.0,54.0,262.0,1744.0,0
2025-03-13,F9,SFO,SEA,700,5.0,-10.0,125.0,679.0,0
2025-09-18,AA,SEA,ANC,1200,6.0,3.0,219.0,1448.0,0
2025-03-27,B6,IAH,MIA,1600,19.0,23.0,159.0,964.0,0
2025-06-22,DL,DEN,PHX,1600,19.0,14.0,106.0,602.0,0
2025-06-30,WN,EWR,SFO,2100,32.0,20.0,373.0,2565.0,0
2025-11-06,AS,BOS,DCA,1200,12.0,7.0,81.0,399.0,1
2025-05-26,F9,JFK,ORD,1000,10.0,14.0,128.0,740.0,0
2025-05-13,B6,DEN,LAX,1700,25.0,25.0,145.0,862.0,0
2025-06-23,DL,SFO,SEA,600,7.0,6.0,119.0,679.0,0
2025-12-23,AA,JFK,ORD,1200,40.0,48.0,124.0,740.0,0
2025-05-21,DL,ORD,DFW,1900,17.0,23.0,137.0,802.0,0
2025-07-20,DL,IAH,MIA,900,10.0,15.0,155.0,964.0,1
2025-01-27,UA,BOS,DCA,1200,20.0,30.0,87.0,399.0,0
2025-08-09,F9,JFK,ORD,700,8.0,1.0,128.0,740.0,0
2025-01-28,UA,ATL,LGA,2000,34.0,28.0,142.0,762.0,0
2025-01-06,B6,LAX,LAS,1800,30.0,27.0,58.0,236.0,0
2025-04-06,AS,SEA,ANC,1700,19.0,22.0,217.0,1448.0,0
2025-03-11,F9,ORD,DFW,700,13.0,20.0,136.0,802.0,1
2025-07-10,WN,ORD,DFW,1200,16.0,1.0,146.0,802.0,0
2025-03-18,F9,DEN,LAX,800,16.0,4.0,140.0,862.0,0
2025-03-19,AA,ATL,LGA,2000,29.0,16.0,137.0,762.0,0
2025-11-21,B6,LAX,JFK,2000,26.0,34.0,349.0,2475.0,0
2025-08-17,B6,SFO,SEA,1600,24.0,35.0,113.0,679.0,0
2025-01-04,WN,LAX,LAS,1500,19.0,36.0,68.0,236.0,0
2025-10-06,AA,DEN,LAX,800,4.0,-10.0,144.0,862.0,0
2025-09-22,UA,LAX,SFO,600,5.0,6.0,85.0,337.0,0
2025-11-22,DL,LAX,LAS,1800,36.0,37.0,63.0,236.0,0
2025-07-17,WN,ATL,MCO,800,-1.0,-5.0,86.0,404.0,0
2025-12-11,AA,DEN,PHX,900,10.0,-1.0,113.0,602.0,0
2025-12-10,UA,ORD,DFW,800,8.0,4.0,144.0,802.0,0
2025-05-14,B6,BOS,DCA,1000,10.0,10.0,89.0,399.0,0
2025-01-30,UA,EWR,SFO,900,9.0,6.0,375.0,2565.0,0
2025-12-11,WN,LAX,SEA,800,6.0,17.0,153.0,954.0,0
2025-08-27,WN,IAH,MIA,700,2.0,4.0,155.0,964.0,0
2025-11-16,F9,ATL,LGA,1700,37.0,39.0,133.0,762.0,0
2025-01-28,DL,ATL,LGA,2000,30.0,23.0,132.0,762.0,0
2025-04-26,B6,LAX,JFK,700,7.0,14.0,359.0,2475.0,0
2025-01-01,AS,ATL,LGA,1400,12.0,12.0,140.0,762.0,0
2025-05-16,B6,DEN,LAX,1100,7.0,-1.0,145.0,862.0,0
2025-10-02,B6,ATL,MCO,1100,30.0,32.0,84.0,404.0,0
2025-03-03,B6,LAX,JFK,1700,32.0,11.0,354.0,2475.0,0
2025-05-17,WN,ORD,DFW,1700,26.0,31.0,139.0,802.0,0
2025-11-14,AS,EWR,SFO,600,-4.0,3.0,364.0,2565.0,0
2025-04-22,AA,DEN,LAX,1900,27.0,21.0,141.0,862.0,0
2025-07-13,F9,LAX,SEA,500,9.0,2.0,156.0,954.0,0
2025-06-09,UA,IAH,MIA,1100,16.0,12.0,158.0,964.0,1
2025-03-17,AS,IAH,MIA,600,-2.0,1.0,160.0,964.0,0
2025-12-06,UA,LAX,LAS,1500,31.0,40.0,61.0,236.0,0
2025-10-23,AA,SEA,ANC,1100,10.0,9.0,220.0,1448.0,0
2025-05-23,F9,JFK,MIA,700,-1.0,-1.0,174.0,1089.0,0
2025-11-07,UA,ATL,MCO,1000,3.0,27.0,85.0,404.0,0
2025-07-01,F9,JFK,ORD,800,6.0,14.0,130.0,740.0,0
2025-08-22,B6,SEA,ANC,1500,71.0,83.0,216.0,1448.0,0
2025-04-18,AA,IAH,MIA,1600,27.0,25.0,155.0,964.0,0
2025-05-24,AA,SEA,ANC,1300,14.0,21.0,219.0,1448.0,0
2025-12-05,DL,EWR,SFO,1700,43.0,39.0,363.0,2565.0,0
2025-03-22,B6,IAH,MIA,500,8.0,3.0,155.0,964.0,0
2025-05-31,AS,LAX,JFK,1500,13.0,5.0,354.0,2475.0,0
2025-10-07,F9,LAX,ORD,1500,29.0,29.0,267.0,1744.0,0
2025-05-01,AA,DEN,PHX,1200,6.0,3.0,112.0,602.0,0
2025-10-09,AA,ATL,MCO,1800,25.0,21.0,86.0,404.0,0
2025-05-24,AS,LAX,SFO,600,-3.0,7.0,78.0,337.0,0
2025-07-06,AA,LAX,JFK,1700,23.0,11.0,352.0,2475.0,0
2025-12-28,AA,ORD,DFW,900,13.0,16.0,141.0,802.0,0
2025-09-29,UA,ATL,LGA,500,-3.0,10.0,138.0,762.0,0
2025-12-02,F9,LAX,LAS,500,12.0,19.0,66.0,236.0,0
2025-03-14,WN,LAX,LAS,800,1.0,-12.0,64.0,236.0,0
2025-11-01,B6,LAX,SEA,1400,38.0,30.0,159.0,954.0,0
2025-07-13,AS,ATL,MCO,1500,21.0,30.0,90.0,404.0,0
2025-10-07,AS,LAX,SFO,700,-1.0,-3.0,83.0,337.0,0
